candidate_id,title,production_score,production_score_norm,behavior_score,final_score,jd_score_norm,production_evidence_norm,semantic_score,final_score_v2,professional_score_norm,final_score_v3
CAND_0017603,Business Analyst,0,0.0,0.3477180082559339,0.06954360165118678,0.0,0.10526315789473684,0.5711988,0.4109674445896326,0.3684210526315789,0.4048827206620983
CAND_0017604,.NET Developer,0,0.0,0.5106953044375644,0.10213906088751289,0.0,0.10526315789473684,0.45853817,0.4035303102248224,0.21052631578947367,0.36898384174387766
CAND_0017605,Civil Engineer,0,0.0,0.23842053663570692,0.04768410732714139,0.0,0.10526315789473684,0.45159063,0.3183741062855942,0.3157894736842105,0.3191887595131917
CAND_0017606,.NET Developer,0,0.0,0.5044680082559339,0.10089360165118677,0.0,0.10526315789473684,0.46207827,0.40343217070390563,0.21052631578947367,0.368843045244399
CAND_0017607,DevOps Engineer,0,0.0,0.37288415892672855,0.09957683178534571,0.08333333333333333,0.21052631578947367,0.50078195,0.40436148750331746,0.2631578947368421,0.3777443444011627
CAND_0017608,Operations Manager,1,0.08333333333333333,0.33571800825593395,0.13381026831785348,0.08333333333333333,0.05263157894736842,0.49017638,0.3563299081065706,0.2631578947368421,0.3405263697257106
CAND_0017609,Graphic Designer,0,0.0,0.27121800825593395,0.054243601651186794,0.0,0.10526315789473684,0.4475178,0.3261769401817499,0.3684210526315789,0.3362853141555599
CAND_0017610,Project Manager,0,0.0,0.3532180082559339,0.07064360165118679,0.0,0.10526315789473684,0.49917334,0.3766047056465326,0.3157894736842105,0.36692121669837685
CAND_0017611,.NET Developer,0,0.0,0.36876909184726525,0.07375381836945305,0.0,0.10526315789473684,0.44052526,0.3519459909070756,0.21052631578947367,0.3262971152230805
CAND_0017612,Customer Support,0,0.0,0.35146800825593394,0.0702936016511868,0.0,0.10526315789473684,0.46971807,0.3613520684747873,0.3684210526315789,0.3652279227504543
CAND_0017613,Mechanical Engineer,0,0.0,0.295921568627451,0.059184313725490205,0.0,0.10526315789473684,0.591591,0.40562460244565557,0.3684210526315789,0.4000904765901674
CAND_0017614,QA Engineer,0,0.0,0.326968008255934,0.09039360165118679,0.08333333333333333,0.21052631578947367,0.53946,0.4099256673226785,0.3157894736842105,0.39226284253941723
CAND_0017615,Java Developer,0,0.0,0.26988235294117646,0.05397647058823529,0.0,0.15789473684210525,0.5178223,0.37145481586559637,0.2631578947368421,0.350915304820604
CAND_0017616,Data Analyst,1,0.08333333333333333,0.5184179566563467,0.14535025799793602,0.0,0.2631578947368421,0.49713793,0.45672593292902125,0.3157894736842105,0.43109124467948645
CAND_0017617,Sales Executive,0,0.0,0.44260784313725493,0.08852156862745099,0.0,0.05263157894736842,0.5423607,0.41448903023997324,0.3157894736842105,0.3986488845509518
CAND_0017618,Marketing Manager,0,0.0,0.4797180082559339,0.12094360165118678,0.08333333333333333,0.2631578947368421,0.5496914,0.47139267095928955,0.47368421052631576,0.4740165859683502
CAND_0017619,Business Analyst,0,0.0,0.3482066563467492,0.06964133126934983,0.0,0.05263157894736842,0.5374185,0.383697555037401,0.3157894736842105,0.3730716955012212
CAND_0017620,Graphic Designer,1,0.08333333333333333,0.3529324045407637,0.1622531475748194,0.16666666666666666,0.15789473684210525,0.5153051,0.3951112196663954,0.42105263157894735,0.40224987872589235
CAND_0017621,Graphic Designer,0,0.0,0.23371800825593397,0.046743601651186795,0.0,0.05263157894736842,0.5443633,0.35282337820315873,0.3157894736842105,0.34722746755291933
CAND_0017622,Marketing Manager,1,0.08333333333333333,0.25521800825593394,0.11771026831785346,0.08333333333333333,0.10526315789473684,0.5006497,0.34794287936975343,0.3684210526315789,0.35353806550596273
CAND_0017623,Analytics Engineer,1,0.08333333333333333,0.426968008255934,0.12706026831785347,0.0,0.2631578947368421,0.44505835,0.40325115432148745,0.3684210526315789,0.3979232351186967
CAND_0017624,Operations Manager,0,0.0,0.4289680082559339,0.08579360165118678,0.0,0.15789473684210525,0.51819557,0.41936713460281533,0.3684210526315789,0.4118886598634031
CAND_0017625,Mobile Developer,0,0.0,0.5117079463364294,0.10234158926728587,0.0,0.15789473684210525,0.4639065,0.41704457965096453,0.2631578947368421,0.3898053717828511
CAND_0017626,Business Analyst,0,0.0,0.47665737874097003,0.120331475748194,0.08333333333333333,0.10526315789473684,0.50874454,0.4184221141164148,0.3684210526315789,0.4121358410476777
CAND_0017627,Software Engineer,0,0.0,0.523500515995872,0.1297001031991744,0.08333333333333333,0.21052631578947367,0.5246209,0.46146586326534167,0.3157894736842105,0.4354603303314116
CAND_0017628,Backend Engineer,0,0.0,0.4177443240454076,0.08354886480908152,0.0,0.21052631578947367,0.47318766,0.40402238797676454,0.2631578947368421,0.3779216783520361
CAND_0017629,HR Manager,0,0.0,0.1862373581011352,0.03724747162022704,0.0,0.05263157894736842,0.5542455,0.3435202591969871,0.3157894736842105,0.3393101658464339
CAND_0017630,Business Analyst,0,0.0,0.18221800825593396,0.03644360165118679,0.0,0.10526315789473684,0.47386608,0.3126510716943918,0.3684210526315789,0.3245746223459057
CAND_0017631,Civil Engineer,0,0.0,0.2782925696594427,0.055658513931888545,0.0,0.10526315789473684,0.5311919,0.3701363452124522,0.2631578947368421,0.3504709551954417
CAND_0017632,Civil Engineer,1,0.08333333333333333,0.3339680082559339,0.13346026831785346,0.08333333333333333,0.10526315789473684,0.51370883,0.37809744899560793,0.3684210526315789,0.3784492271671108
CAND_0017633,Java Developer,0,0.0,0.4552180082559339,0.09104360165118679,0.0,0.2631578947368421,0.4960705,0.4372322335184174,0.3684210526315789,0.4253905954960084
CAND_0017634,Content Writer,0,0.0,0.37846800825593396,0.10069360165118679,0.08333333333333333,0.10526315789473684,0.50262386,0.3859049620895563,0.3684210526315789,0.3851402376422695
CAND_0017635,Accountant,1,0.08333333333333333,0.4632180082559339,0.15931026831785344,0.08333333333333333,0.10526315789473684,0.43594474,0.3779904020576654,0.3684210526315789,0.3796560896167568
CAND_0017636,Sales Executive,1,0.08333333333333333,0.420968008255934,0.15086026831785349,0.08333333333333333,0.10526315789473684,0.50876176,0.401723915842074,0.3684210526315789,0.39822039766405143
CAND_0017637,Mechanical Engineer,0,0.0,0.349968008255934,0.0699936016511868,0.0,0.05263157894736842,0.5475051,0.3892692586162142,0.3157894736842105,0.37754667188336366
CAND_0017638,.NET Developer,0,0.0,0.3939858101135191,0.10379716202270381,0.08333333333333333,0.2631578947368421,0.45956832,0.4006114828338564,0.3684210526315789,0.3954816729669355
CAND_0017639,Project Manager,0,0.0,0.22758359133126935,0.04551671826625387,0.0,0.05263157894736842,0.39507776,0.2763402756828272,0.3157894736842105,0.28597963540694293
CAND_0017640,Business Analyst,0,0.0,0.31021800825593393,0.06204360165118679,0.0,0.05263157894736842,0.50107676,0.35413009722018757,0.3157894736842105,0.3490378397863101
CAND_0017641,Operations Manager,0,0.0,0.31046800825593396,0.08709360165118679,0.08333333333333333,0.10526315789473684,0.5329093,0.3806476711063562,0.3684210526315789,0.38025440485570944
CAND_0017642,Content Writer,0,0.0,0.6040356037151703,0.12080712074303407,0.0,0.05263157894736842,0.40917903,0.39632651282847847,0.3157894736842105,0.38573314524730296
CAND_0017643,Customer Support,0,0.0,0.34371800825593396,0.0687436016511868,0.0,0.05263157894736842,0.49862602,0.3629547300317339,0.3157894736842105,0.35643255199601165
CAND_0017644,Graphic Designer,0,0.0,0.32321800825593394,0.0646436016511868,0.0,0.05263157894736842,0.5133548,0.3641691074111513,0.3157894736842105,0.35719905389954554
CAND_0017645,Civil Engineer,0,0.0,0.24257559339525286,0.048515118679050576,0.0,0.05263157894736842,0.5315702,0.3490840918839162,0.3157894736842105,0.3443246113686862
CAND_0017646,Java Developer,0,0.0,0.35618188854489163,0.07123637770897832,0.0,0.21052631578947367,0.48429528,0.3911074691151687,0.3157894736842105,0.37750043469722794
CAND_0017647,Cloud Engineer,0,0.0,0.28796800825593394,0.08259360165118679,0.08333333333333333,0.2631578947368421,0.5050019,0.39152293271427924,0.3157894736842105,0.37662434800392086
CAND_0017648,AI Specialist,2,0.16666666666666666,0.5794600103199173,0.2492253353973168,0.16666666666666666,0.42105263157894735,0.5120916,0.5140943179382997,0.3684210526315789,0.48654374462482974
CAND_0017649,Customer Support,1,0.08333333333333333,0.26771800825593395,0.14521026831785344,0.16666666666666666,0.15789473684210525,0.4739132,0.3488509462197129,0.42105263157894735,0.36438952494639487
CAND_0017650,Marketing Manager,0,0.0,0.3427180082559339,0.06854360165118678,0.0,0.10526315789473684,0.49602714,0.3718816049604593,0.3684210526315789,0.3735640400180629
CAND_0017651,Accountant,1,0.08333333333333333,0.403968008255934,0.14746026831785347,0.08333333333333333,0.05263157894736842,0.49453172,0.3789825787046007,0.2631578947368421,0.35933100918436695
CAND_0017652,Full Stack Developer,0,0.0,0.5359680082559339,0.1321936016511868,0.08333333333333333,0.15789473684210525,0.43748498,0.4111118396599595,0.2631578947368421,0.38530178338947435
CAND_0017653,Mechanical Engineer,0,0.0,0.33375928792569654,0.06675185758513931,0.0,0.05263157894736842,0.46200508,0.34165664156346864,0.3157894736842105,0.3392944940180971
CAND_0017654,Graphic Designer,0,0.0,0.48333617131062945,0.12166723426212589,0.08333333333333333,0.15789473684210525,0.49470994,0.42393476814389597,0.3684210526315789,0.41608644236635006
CAND_0017655,Project Manager,0,0.0,0.348968008255934,0.0697936016511868,0.0,0.10526315789473684,0.47966528,0.36557567374994143,0.3684210526315789,0.3685818010101131
CAND_0017656,Civil Engineer,0,0.0,0.4999628482972136,0.09999256965944273,0.0,0.05263157894736842,0.59322023,0.45712528723725593,0.3157894736842105,0.43333144616084207
CAND_0017657,Sales Executive,0,0.0,0.43821800825593393,0.08764360165118679,0.0,0.10526315789473684,0.46819627,0.38661617048074587,0.3684210526315789,0.38630669541452445
CAND_0017658,Content Writer,1,0.08333333333333333,0.30799303405572753,0.1282652734778122,0.08333333333333333,0.10526315789473684,0.4485412,0.33772113889592353,0.3684210526315789,0.3458884204046645
CAND_0017659,Customer Support,0,0.0,0.24810500515995876,0.07462100103199175,0.08333333333333333,0.10526315789473684,0.52952003,0.3602441505219545,0.3684210526315789,0.3633079464362994
CAND_0017660,Content Writer,1,0.08333333333333333,0.2837180082559339,0.12341026831785346,0.08333333333333333,0.10526315789473684,0.5097186,0.36102733252336366,0.3684210526315789,0.3642906339893154
CAND_0017661,Sales Executive,0,0.0,0.4527180082559339,0.11554360165118678,0.08333333333333333,0.10526315789473684,0.54349166,0.4286138648300348,0.3684210526315789,0.42004984791372335
CAND_0017662,Content Writer,0,0.0,0.285468008255934,0.0570936016511868,0.0,0.10526315789473684,0.48350328,0.3484446750908075,0.3684210526315789,0.3542420080432705
CAND_0017663,Graphic Designer,1,0.08333333333333333,0.3226037151702787,0.1561874097007224,0.16666666666666666,0.21052631578947367,0.4808901,0.379331425325937,0.42105263157894735,0.38879643759011484
CAND_0017664,HR Manager,0,0.0,0.346468008255934,0.0692936016511868,0.0,0.10526315789473684,0.49442443,0.3722052503137766,0.3684210526315789,0.37386046226118125
CAND_0017665,Content Writer,0,0.0,0.24296800825593395,0.04859360165118679,0.0,0.05263157894736842,0.46383694,0.3153351873376421,0.3157894736842105,0.31732940890004147
CAND_0017666,Frontend Engineer,0,0.0,0.5679680082559339,0.13859360165118678,0.08333333333333333,0.15789473684210525,0.4705248,0.4372317437966172,0.21052631578947367,0.3959913968697913
CAND_0017667,Frontend Engineer,0,0.0,0.5604236326109391,0.11208472652218782,0.0,0.15789473684210525,0.5287528,0.4640824390529479,0.2631578947368421,0.4279228191474151
CAND_0017668,Content Writer,1,0.08333333333333333,0.3457180082559339,0.16081026831785344,0.16666666666666666,0.15789473684210525,0.3956354,0.3331120479662721,0.42105263157894735,0.35257840038317767
CAND_0017669,Business Analyst,0,0.0,0.12546800825593396,0.05009360165118679,0.08333333333333333,0.05263157894736842,0.52587974,0.3111065886237673,0.3157894736842105,0.3127715329091738
CAND_0017670,Customer Support,1,0.08333333333333333,0.3955673374613003,0.17078013415892673,0.16666666666666666,0.42105263157894735,0.5205384,0.46314992239556446,0.21052631578947367,0.4123703481331698
CAND_0017671,Customer Support,0,0.0,0.36396800825593395,0.09779360165118679,0.08333333333333333,0.10526315789473684,0.43769288,0.34908947437097415,0.3684210526315789,0.3555428415069393
CAND_0017672,Content Writer,0,0.0,0.23146800825593397,0.046293601651186796,0.0,0.05263157894736842,0.43860853,0.2992709818580202,0.3157894736842105,0.30436304451634394
CAND_0017673,Sales Executive,1,0.08333333333333333,0.25396800825593396,0.14246026831785347,0.16666666666666666,0.15789473684210525,0.41672698,0.3161328381617372,0.42105263157894735,0.338077535519782
CAND_0017674,Business Analyst,0,0.0,0.38096800825593397,0.1011936016511868,0.08333333333333333,0.15789473684210525,0.48791948,0.3898290896494691,0.42105263157894735,0.3983045337297353
CAND_0017675,Software Engineer,1,0.08333333333333333,0.44646800825593397,0.13096026831785346,0.0,0.3684210526315789,0.45777595,0.43651258821900785,0.47368421052631576,0.4447273881971775
CAND_0017676,DevOps Engineer,0,0.0,0.3219785861713106,0.06439571723426211,0.0,0.2631578947368421,0.5068239,0.40263710347963927,0.3684210526315789,0.39638210916506866
CAND_0017677,Cloud Engineer,0,0.0,0.5307180082559338,0.10614360165118678,0.0,0.21052631578947367,0.46870628,0.4356738056312035,0.3157894736842105,0.4148988651071662
CAND_0017678,Project Manager,0,0.0,0.36713003095975233,0.09842600619195047,0.08333333333333333,0.15789473684210525,0.48866978,0.3860528480948309,0.42105263157894735,0.39514516369329516
CAND_0017679,Operations Manager,0,0.0,0.373718008255934,0.0997436016511868,0.08333333333333333,0.10526315789473684,0.48801637,0.37717621753503666,0.3684210526315789,0.37810973901842154
CAND_0017680,Mobile Developer,0,0.0,0.4527180082559339,0.09054360165118679,0.0,0.21052631578947367,0.47178575,0.4138135426173638,0.3157894736842105,0.3966306546960945
CAND_0017681,Accountant,0,0.0,0.26188415892672856,0.07737683178534571,0.08333333333333333,0.05263157894736842,0.4271311,0.30265710676144514,0.3157894736842105,0.30737610892602407
CAND_0017682,Marketing Manager,0,0.0,0.3467180082559339,0.06934360165118679,0.0,0.15789473684210525,0.4834053,0.3772969958622758,0.42105263157894735,0.3879363557197484
CAND_0017683,Java Developer,0,0.0,0.3497897316821465,0.06995794633642931,0.0,0.21052631578947367,0.4770849,0.38558463511710567,0.3157894736842105,0.3730182459301501
CAND_0017684,DevOps Engineer,0,0.0,0.4767303921568627,0.09534607843137255,0.0,0.15789473684210525,0.4650503,0.40712321996371437,0.21052631578947367,0.37099219270178163
CAND_0017685,Graphic Designer,0,0.0,0.2669089267285861,0.05338178534571723,0.0,0.10526315789473684,0.5378833,0.37006695045140503,0.3684210526315789,0.37135423751647506
CAND_0017686,Graphic Designer,0,0.0,0.294468008255934,0.0588936016511868,0.0,0.15789473684210525,0.51209575,0.3759672245343034,0.3684210526315789,0.3758237288283613
CAND_0017687,Operations Manager,0,0.0,0.27171800825593395,0.05434360165118679,0.0,0.05263157894736842,0.5498161,0.3669497542598299,0.3157894736842105,0.35890856541802396
CAND_0017688,Sales Executive,0,0.0,0.3212180082559339,0.08924360165118678,0.08333333333333333,0.10526315789473684,0.4308088,0.33282244024564606,0.3684210526315789,0.3421017112264446
CAND_0017689,Customer Support,0,0.0,0.4592180082559339,0.09184360165118678,0.0,0.05263157894736842,0.463771,0.3801772110679201,0.3157894736842105,0.37136553384472837
CAND_0017690,DevOps Engineer,0,0.0,0.285468008255934,0.0570936016511868,0.0,0.21052631578947367,0.46806198,0.36177665742735376,0.3157894736842105,0.35332863462315744
CAND_0017691,Analytics Engineer,0,0.0,0.524561919504644,0.10491238390092882,0.0,0.3684210526315789,0.4747334,0.4684194925105978,0.3684210526315789,0.4499812132035247
CAND_0017692,Customer Support,0,0.0,0.3368132094943241,0.09236264189886481,0.08333333333333333,0.10526315789473684,0.46838748,0.3562903367024826,0.3684210526315789,0.36103198338453
CAND_0017693,DevOps Engineer,0,0.0,0.30199922600619195,0.08539984520123839,0.08333333333333333,0.21052631578947367,0.5139996,0.3897048216282399,0.21052631578947367,0.35478384658242157
CAND_0017694,.NET Developer,0,0.0,0.6010699174406605,0.12021398348813211,0.0,0.15789473684210525,0.44607505,0.43493744861208616,0.21052631578947367,0.3944869738535493
CAND_0017695,Content Writer,0,0.0,0.25171800825593393,0.05034360165118679,0.0,0.05263157894736842,0.44314438,0.3076139087894014,0.3157894736842105,0.31123989500214566
CAND_0017696,Marketing Manager,1,0.08333333333333333,0.43971800825593393,0.15461026831785346,0.08333333333333333,0.47368421052631576,0.5681331,0.5107188024662597,0.15789473684210525,0.4398143243384927
CAND_0017697,Frontend Engineer,0,0.0,0.408468008255934,0.1066936016511868,0.08333333333333333,0.10526315789473684,0.48972723,0.3884566484956919,0.21052631578947367,0.35590262747782797
CAND_0017698,Graphic Designer,0,0.0,0.37471800825593393,0.09994360165118678,0.08333333333333333,0.15789473684210525,0.4592534,0.37362105012729807,0.42105263157894735,0.3852756050922307
CAND_0017699,Marketing Manager,1,0.08333333333333333,0.41921800825593397,0.17551026831785346,0.16666666666666666,0.15789473684210525,0.45602337,0.3853560324747865,0.42105263157894735,0.395108585009757
CAND_0017700,Mobile Developer,0,0.0,0.3262894736842105,0.06525789473684211,0.0,0.15789473684210525,0.4871766,0.37305408803287304,0.2631578947368421,0.3527587937618557
CAND_0017701,Graphic Designer,0,0.0,0.18146800825593395,0.036293601651186794,0.0,0.05263157894736842,0.5465333,0.3382333615520052,0.3157894736842105,0.3350329452912997
CAND_0017702,Accountant,1,0.08333333333333333,0.22096800825593393,0.13586026831785344,0.16666666666666666,0.21052631578947367,0.46525803,0.34102468167643063,0.42105263157894735,0.3571346856013663
CAND_0017703,Project Manager,0,0.0,0.23421800825593395,0.04684360165118679,0.0,0.10526315789473684,0.47241378,0.3275249232082544,0.3684210526315789,0.33699370057676353
CAND_0017704,QA Engineer,0,0.0,0.46696723426212594,0.09339344685242519,0.0,0.10526315789473684,0.46839166,0.39533863029539035,0.21052631578947367,0.36199321113811317
CAND_0017705,Sales Executive,0,0.0,0.24346800825593398,0.0736936016511868,0.08333333333333333,0.15789473684210525,0.4980668,0.3536527562220399,0.42105263157894735,0.36798846102732746
CAND_0017706,Sales Executive,1,0.08333333333333333,0.4972327141382869,0.16611320949432407,0.08333333333333333,0.5263157894736842,0.597317,0.5530914623171921,0.15789473684210525,0.4737612924292852
CAND_0017707,Content Writer,1,0.08333333333333333,0.35346800825593394,0.13736026831785347,0.08333333333333333,0.10526315789473684,0.41144076,0.33281341400434356,0.3157894736842105,0.33189067742416123
CAND_0017708,Frontend Engineer,0,0.0,0.40121800825593396,0.0802436016511868,0.0,0.15789473684210525,0.533664,0.4187763439019029,0.2631578947368421,0.39008589274349353
CAND_0017709,Civil Engineer,0,0.0,0.47946800825593394,0.0958936016511868,0.0,0.10526315789473684,0.51462793,0.4222070008068262,0.3684210526315789,0.4151918686160854
CAND_0017710,Software Engineer,0,0.0,0.43925180598555214,0.11285036119711042,0.08333333333333333,0.21052631578947367,0.4783358,0.4130487038469167,0.3157894736842105,0.39588411569656845
CAND_0017711,Sales Executive,0,0.0,0.24046800825593398,0.0480936016511868,0.0,0.10526315789473684,0.48885867,0.3376223690538584,0.3684210526315789,0.34513415427301447
CAND_0017712,Marketing Manager,1,0.08333333333333333,0.4353449432404541,0.15373565531475747,0.08333333333333333,0.10526315789473684,0.5103742,0.40684320876266195,0.3684210526315789,0.4024595983701348
CAND_0017713,Mobile Developer,0,0.0,0.39509236326109387,0.07901847265221879,0.0,0.10526315789473684,0.50250125,0.3908309652139528,0.21052631578947367,0.3576683244024883
CAND_0017714,Graphic Designer,0,0.0,0.5007180082559339,0.1251436016511868,0.08333333333333333,0.10526315789473684,0.5149285,0.4287322939186273,0.3684210526315789,0.4206245911845974
CAND_0017715,QA Engineer,0,0.0,0.3459602683178534,0.09419205366357068,0.08333333333333333,0.21052631578947367,0.4873539,0.38957028922038184,0.3157894736842105,0.37616847457912805
CAND_0017716,Project Manager,0,0.0,0.3287180082559339,0.09074360165118678,0.08333333333333333,0.15789473684210525,0.44720078,0.35379473741844336,0.42105263157894735,0.36895455790537923
CAND_0017717,Operations Manager,1,0.08333333333333333,0.20246800825593395,0.10716026831785345,0.08333333333333333,0.10526315789473684,0.5883236,0.3759548306255518,0.3684210526315789,0.37542012055013696
CAND_0017718,Operations Manager,1,0.08333333333333333,0.1705219298245614,0.12577105263157895,0.16666666666666666,0.47368421052631576,0.61696595,0.4543763958203165,0.21052631578947367,0.4025747629675949
CAND_0017719,Civil Engineer,0,0.0,0.457968008255934,0.11659360165118679,0.08333333333333333,0.15789473684210525,0.51573664,0.4268376695950334,0.42105263157894735,0.42868139470595445
CAND_0017720,DevOps Engineer,0,0.0,0.3530268317853457,0.07060536635706914,0.0,0.21052631578947367,0.45815703,0.3770918290575961,0.3157894736842105,0.3662563601626454
CAND_0017721,Civil Engineer,0,0.0,0.2922180082559339,0.05844360165118678,0.0,0.05263157894736842,0.5693051,0.3828442792155794,0.3157894736842105,0.37182918240239127
CAND_0017722,Data Scientist,0,0.0,0.6817610939112487,0.16135221878224976,0.08333333333333333,0.42105263157894735,0.44646963,0.5119736718748377,0.47368421052631576,0.5069228642284562
CAND_0017723,Content Writer,0,0.0,0.5354680082559338,0.13209360165118675,0.08333333333333333,0.15789473684210525,0.44602507,0.41523188660934607,0.42105263157894735,0.42017177725810134
CAND_0017724,Content Writer,0,0.0,0.4089434984520124,0.08178869969040248,0.0,0.05263157894736842,0.49509132,0.3807550248671611,0.3157894736842105,0.3713250427663142
CAND_0017725,Java Developer,0,0.0,0.4795644994840042,0.09591289989680085,0.0,0.21052631578947367,0.48169428,0.42682175355370944,0.21052631578947367,0.3862530567785043
CAND_0017726,Civil Engineer,0,0.0,0.3550598555211559,0.07101197110423117,0.0,0.47368421052631576,0.60873467,0.5056221324121989,0.21052631578947367,0.44541672851783454
CAND_0017727,Mobile Developer,0,0.0,0.41921800825593397,0.0838436016511868,0.0,0.15789473684210525,0.4785035,0.39659609757259534,0.21052631578947367,0.36199538287080607
CAND_0017728,Marketing Manager,0,0.0,0.4032180082559339,0.08064360165118678,0.0,0.05263157894736842,0.4981787,0.3805810636022142,0.3157894736842105,0.3711286188523959
CAND_0017729,Accountant,0,0.0,0.24571800825593396,0.049143601651186794,0.0,0.10526315789473684,0.49178398,0.3406600223331629,0.3157894736842105,0.33709046706744883
CAND_0017730,Frontend Engineer,0,0.0,0.5490206398348814,0.10980412796697628,0.0,0.10526315789473684,0.5159192,0.4437184277927175,0.21052631578947367,0.4015175831917024
CAND_0017731,Frontend Engineer,0,0.0,0.26246800825593397,0.0524936016511868,0.0,0.10526315789473684,0.47683987,0.3382129691629587,0.21052631578947367,0.3142476899721059
CAND_0017732,Business Analyst,1,0.08333333333333333,0.34881166150670795,0.13642899896800825,0.08333333333333333,0.42105263157894735,0.5472808,0.46249441897861726,0.05263157894736842,0.37979944425187734
CAND_0017733,Java Developer,0,0.0,0.5453490712074304,0.1340698142414861,0.08333333333333333,0.15789473684210525,0.4501681,0.4202677202204802,0.21052631578947367,0.3821939826779322
CAND_0017734,.NET Developer,0,0.0,0.41451805985552115,0.08290361197110424,0.0,0.21052631578947367,0.47541848,0.40416992023980286,0.3157894736842105,0.3885337543298093
CAND_0017735,Business Analyst,1,0.08333333333333333,0.18321800825593396,0.10331026831785345,0.08333333333333333,0.10526315789473684,0.517426,0.33473104102899415,0.3684210526315789,0.34224859483335535
CAND_0017736,Mobile Developer,0,0.0,0.5892180082559338,0.11784360165118678,0.0,0.15789473684210525,0.49008653,0.45338761268451855,0.21052631578947367,0.4091285860196479
CAND_0017737,.NET Developer,0,0.0,0.403968008255934,0.0807936016511868,0.0,0.15789473684210525,0.46547866,0.38550867918327497,0.2631578947368421,0.3634992609685912
CAND_0017738,Full Stack Developer,0,0.0,0.444468008255934,0.08889360165118682,0.0,0.2631578947368421,0.4416532,0.40679857744580084,0.3684210526315789,0.4009361795786119
CAND_0017739,Mobile Developer,0,0.0,0.43696800825593396,0.0873936016511868,0.0,0.10526315789473684,0.49997398,0.4021300253420053,0.21052631578947367,0.3671263408758077
CAND_0017740,Sales Executive,0,0.0,0.30496800825593395,0.08599360165118679,0.08333333333333333,0.15789473684210525,0.43778682,0.3419627586205308,0.42105263157894735,0.3592514748670491
CAND_0017741,Mechanical Engineer,0,0.0,0.33570691434468525,0.09214138286893704,0.08333333333333333,0.10526315789473684,0.5393758,0.39145259688882267,0.3684210526315789,0.38915073454257015
CAND_0017742,Sales Executive,1,0.08333333333333333,0.40021800825593395,0.17171026831785347,0.16666666666666666,0.15789473684210525,0.5090582,0.4061734385807817,0.42105263157894735,0.4115725188352498
CAND_0017743,.NET Developer,0,0.0,0.41543679050567595,0.0830873581011352,0.0,0.2631578947368421,0.43538713,0.39495618337507216,0.3157894736842105,0.38064563933528495
CAND_0017744,Java Developer,0,0.0,0.5751127450980392,0.14002254901960784,0.08333333333333333,0.2631578947368421,0.47822434,0.4642775710272715,0.3684210526315789,0.4482258188319772
CAND_0017745,Sales Executive,0,0.0,0.342468008255934,0.0684936016511868,0.0,0.10526315789473684,0.50274307,0.3751645667343317,0.3157894736842105,0.36566160556861615
CAND_0017746,Sales Executive,1,0.08333333333333333,0.18596800825593396,0.12886026831785347,0.16666666666666666,0.15789473684210525,0.54072994,0.357734319813997,0.42105263157894735,0.37067871786135764
CAND_0017747,Marketing Manager,0,0.0,0.418968008255934,0.08379360165118681,0.0,0.05263157894736842,0.48243973,0.377436581561809,0.3157894736842105,0.36877052725960724
CAND_0017748,Marketing Manager,1,0.08333333333333333,0.20946800825593398,0.13356026831785345,0.16666666666666666,0.15789473684210525,0.4874182,0.3381284521181886,0.42105263157894735,0.3552290237047109
CAND_0017749,Accountant,1,0.08333333333333333,0.4663408152734778,0.15993482972136225,0.08333333333333333,0.10526315789473684,0.44020978,0.38105976424254134,0.3684210526315789,0.382142795513904
CAND_0017750,Business Analyst,1,0.08333333333333333,0.3191297729618163,0.13049262125902994,0.08333333333333333,0.05263157894736842,0.50198936,0.35725992999003026,0.2631578947368421,0.3411045138202339
CAND_0017751,Software Engineer,0,0.0,0.43976315789473686,0.08795263157894738,0.0,0.3157894736842105,0.5198527,0.4550131910299,0.42105263157894735,0.4494608219422792
CAND_0017752,Marketing Manager,0,0.0,0.5454680082559338,0.10909360165118676,0.0,0.10526315789473684,0.4141292,0.39175763285447934,0.3684210526315789,0.3914923653135112
CAND_0017753,Operations Manager,0,0.0,0.34746800825593394,0.06949360165118679,0.0,0.10526315789473684,0.48248017,0.3665331182270227,0.3684210526315789,0.3693327625522426
CAND_0017754,Mechanical Engineer,0,0.0,0.427968008255934,0.0855936016511868,0.0,0.10526315789473684,0.5109639,0.4049249924450098,0.3684210526315789,0.4008512500057034
CAND_0017755,Sales Executive,1,0.08333333333333333,0.3437180082559339,0.13541026831785347,0.08333333333333333,0.05263157894736842,0.47912753,0.35320548140788594,0.2631578947368421,0.3381068343272273
CAND_0017756,Accountant,0,0.0,0.44597291021671825,0.08919458204334366,0.0,0.10526315789473684,0.47734687,0.39351793830542375,0.3684210526315789,0.3919056676345713
CAND_0017757,HR Manager,1,0.08333333333333333,0.28623606811145513,0.1239138802889577,0.08333333333333333,0.10526315789473684,0.54154176,0.3776943296121001,0.3684210526315789,0.3776494062983953
CAND_0017758,Accountant,1,0.08333333333333333,0.32296800825593397,0.15626026831785345,0.16666666666666666,0.15789473684210525,0.39320922,0.3250739593346421,0.42105263157894735,0.34592043245810594
CAND_0017759,Graphic Designer,0,0.0,0.3278519091847265,0.0655703818369453,0.0,0.05263157894736842,0.503662,0.36071288362774684,0.3157894736842105,0.35448041090187765
